,External_ID,contents
88,rec_21_audio_25.wav,তান ই টার রমি সলবাই ্থপূরাযে কাইলের মধ্যে আক্রণ আসে সভাপতি একজন শেপেটেন ঐ থি নর রয়লিবাসেইযয়়েন হাথেনা বাংলা দেছেসারা ল আংলা ব ডাকাত্তাই সৌল দিরজ ই ঢাকার সভাপতিথেলল দেন হাঝাত মালেটাকতাআক ঘওয়া় উ র়ায়সে।
89,rec_21_audio_41.wav,<>
90,rec_21_audio_9.wav,<>
91,rec_21_audio_29.wav,<>
92,rec_21_audio_8.wav,<>
93,rec_21_audio_6.wav,<>
94,rec_21_audio_20.wav,<>
95,rec_21_audio_45.wav,<>
96,rec_21_audio_5.wav,<>
97,rec_21_small_audio_0.wav,<>
98,rec_21_audio_42.wav,<>
99,rec_21_audio_39.wav,<>
100,rec_22_audio_39.wav,<>
101,rec_22_audio_14.wav,<>
102,rec_22_audio_27.wav,<>
103,rec_22_audio_29.wav,<>
104,rec_22_audio_9.wav,<>
105,rec_22_audio_26.wav,<>
106,rec_22_audio_1.wav,<>
107,rec_22_small_audio_0.wav,<>
108,rec_22_audio_13.wav,<>
109,rec_22_audio_16.wav,<>
110,rec_22_audio_10.wav,<>
111,rec_22_audio_25.wav,<>
112,rec_22_audio_20.wav,<>
113,rec_22_audio_5.wav,<>
114,rec_22_audio_2.wav,<>
115,rec_22_audio_38.wav,<>
116,rec_22_audio_4.wav,<>
117,rec_22_audio_7.wav,<>
118,rec_22_audio_6.wav,<>
119,rec_22_audio_35.wav,<>
120,rec_22_audio_37.wav,<>
121,rec_22_audio_23.wav,<>
122,rec_22_audio_0.wav,<>
123,rec_22_audio_15.wav,<>
124,rec_22_audio_28.wav,<>
125,rec_22_audio_33.wav,<>
126,rec_22_audio_11.wav,<>
127,rec_22_audio_30.wav,<>
128,rec_22_audio_24.wav,<>
129,rec_22_audio_34.wav,<>
130,rec_22_audio_18.wav,<>
131,rec_22_audio_32.wav,<>
132,rec_22_audio_12.wav,<>
133,rec_22_audio_17.wav,<>
134,rec_22_audio_8.wav,<>
135,rec_22_audio_36.wav,<>
136,rec_22_audio_3.wav,<>
137,rec_22_audio_22.wav,<>
138,rec_22_audio_21.wav,<>
139,rec_22_audio_31.wav,<>
140,rec_22_audio_19.wav,<>
141,rec_23_audio_75.wav,<>
142,rec_23_audio_6.wav,<>
143,rec_23_audio_60.wav,<>
144,rec_23_audio_33.wav,<>
145,rec_23_audio_68.wav,<>
146,rec_23_audio_17.wav,<>
147,rec_23_audio_1.wav,<>
148,rec_23_audio_15.wav,<>
149,rec_23_audio_24.wav,<>
150,rec_23_audio_37.wav,<>
151,rec_23_audio_7.wav,<>
152,rec_23_audio_57.wav,<>
153,rec_23_audio_64.wav,<>
154,rec_23_audio_69.wav,<>
155,rec_23_audio_45.wav,<>
156,rec_23_audio_41.wav,<>
157,rec_23_audio_58.wav,<>
158,rec_23_audio_47.wav,<>
159,rec_23_audio_4.wav,<>
160,rec_23_audio_20.wav,<>
161,rec_23_audio_53.wav,<>
162,rec_23_audio_72.wav,<>
163,rec_23_audio_38.wav,<>
164,rec_23_audio_27.wav,<>
165,rec_23_audio_34.wav,<>
166,rec_23_audio_26.wav,<>
167,rec_23_audio_66.wav,<>
168,rec_23_audio_18.wav,<>
169,rec_23_audio_9.wav,<>
170,rec_23_audio_29.wav,<>
171,rec_23_audio_63.wav,<>
172,rec_23_audio_50.wav,<>
173,rec_23_audio_49.wav,<>
174,rec_23_audio_65.wav,<>
175,rec_23_audio_0.wav,<>
176,rec_23_audio_32.wav,<>
177,rec_23_audio_59.wav,<>
178,rec_23_audio_31.wav,<>
179,rec_23_audio_14.wav,<>
180,rec_23_audio_67.wav,<>
181,rec_23_audio_54.wav,<>
182,rec_23_audio_3.wav,<>
183,rec_23_audio_12.wav,<>
184,rec_23_audio_74.wav,<>
185,rec_23_audio_22.wav,<>
186,rec_23_audio_28.wav,<>
187,rec_23_audio_10.wav,<>
188,rec_23_audio_70.wav,<>
189,rec_23_audio_55.wav,<>
190,rec_23_audio_16.wav,<>
191,rec_23_audio_35.wav,<>
192,rec_23_audio_76.wav,<>
193,rec_23_audio_44.wav,<>
194,rec_23_audio_13.wav,<>
195,rec_23_audio_2.wav,<>
196,rec_23_audio_62.wav,<>
197,rec_23_audio_40.wav,<>
198,rec_23_audio_36.wav,<>
199,rec_23_audio_19.wav,<>
200,rec_23_audio_25.wav,<>
201,rec_23_audio_61.wav,<>
202,rec_23_audio_21.wav,<>
203,rec_23_audio_46.wav,<>
204,rec_23_audio_43.wav,<>
205,rec_23_audio_5.wav,<>
206,rec_23_audio_48.wav,<>
207,rec_23_audio_11.wav,<>
208,rec_23_audio_30.wav,<>
209,rec_23_audio_73.wav,<>
210,rec_23_audio_39.wav,<>
211,rec_23_audio_52.wav,<>
212,rec_23_audio_42.wav,<>
213,rec_23_audio_56.wav,<>
214,rec_23_audio_71.wav,<>
215,rec_23_audio_8.wav,<>
216,rec_23_audio_51.wav,<>
217,rec_23_audio_77.wav,<>
218,rec_23_audio_23.wav,<>
219,rec_24_audio_35.wav,<>
220,rec_24_audio_24.wav,<>
221,rec_24_audio_41.wav,<>
222,rec_24_audio_16.wav,<>
223,rec_24_audio_23.wav,<>
224,rec_24_audio_10.wav,<>
225,rec_24_audio_29.wav,<>
226,rec_24_audio_36.wav,<>
227,rec_24_audio_20.wav,<>
228,rec_24_small_audio_0.wav,<>
229,rec_24_audio_33.wav,<>
230,rec_24_audio_1.wav,<>
231,rec_24_audio_11.wav,<>
232,rec_24_audio_8.wav,<>
233,rec_24_audio_0.wav,<>
234,rec_24_audio_19.wav,<>
235,rec_24_audio_32.wav,<>
236,rec_24_audio_4.wav,<>
237,rec_24_audio_6.wav,<>
238,rec_24_audio_27.wav,<>
239,rec_24_audio_13.wav,<>
240,rec_24_audio_25.wav,<>
241,rec_24_audio_34.wav,<>
242,rec_24_audio_42.wav,<>
243,rec_24_audio_26.wav,<>
244,rec_24_audio_9.wav,<>
245,rec_24_audio_38.wav,<>
246,rec_24_audio_17.wav,<>
247,rec_24_audio_7.wav,<>
248,rec_24_audio_2.wav,<>
249,rec_24_audio_39.wav,<>
250,rec_24_audio_14.wav,<>
251,rec_24_audio_28.wav,<>
252,rec_24_audio_15.wav,<>
253,rec_24_audio_3.wav,<>
254,rec_24_audio_40.wav,<>
255,rec_24_audio_5.wav,<>
256,rec_24_audio_22.wav,<>
257,rec_24_audio_30.wav,<>
258,rec_24_audio_37.wav,<>
259,rec_24_audio_21.wav,<>
260,rec_24_audio_12.wav,<>
261,rec_24_audio_18.wav,<>
262,rec_24_audio_31.wav,<>
263,rec_25_audio_20.wav,<>
264,rec_25_audio_2.wav,<>
265,rec_25_audio_6.wav,<>
266,rec_25_audio_3.wav,<>
267,rec_25_audio_31.wav,<>
268,rec_25_audio_30.wav,<>
269,rec_25_audio_12.wav,<>
270,rec_25_audio_17.wav,<>
271,rec_25_audio_22.wav,<>
272,rec_25_audio_18.wav,<>
273,rec_25_audio_29.wav,<>
274,rec_25_small_audio_1.wav,<>
275,rec_25_audio_13.wav,<>
276,rec_25_audio_4.wav,<>
277,rec_25_audio_10.wav,<>
278,rec_25_audio_25.wav,<>
279,rec_25_small_audio_2.wav,<>
280,rec_25_small_audio_0.wav,<>
281,rec_25_audio_19.wav,<>
282,rec_25_audio_5.wav,<>
283,rec_25_audio_21.wav,<>
284,rec_25_audio_32.wav,<>
285,rec_25_audio_11.wav,<>
286,rec_25_audio_26.wav,<>
287,rec_25_audio_23.wav,<>
288,rec_25_audio_27.wav,<>
289,rec_25_audio_8.wav,<>
290,rec_25_audio_9.wav,<>
291,rec_25_audio_14.wav,<>
292,rec_25_audio_0.wav,<>
293,rec_25_audio_7.wav,<>
294,rec_25_audio_24.wav,<>
295,rec_25_audio_33.wav,<>
296,rec_25_audio_15.wav,<>
297,rec_25_audio_35.wav,<>
298,rec_25_audio_36.wav,<>
299,rec_25_audio_34.wav,<>
300,rec_25_audio_28.wav,<>
301,rec_25_audio_1.wav,<>
302,rec_25_audio_16.wav,<>
303,rec_26_audio_36.wav,<>
304,rec_26_audio_31.wav,<>
305,rec_26_audio_47.wav,<>
306,rec_26_audio_0.wav,<>
307,rec_26_audio_14.wav,<>
308,rec_26_audio_3.wav,<>
309,rec_26_audio_38.wav,<>
310,rec_26_audio_37.wav,<>
311,rec_26_audio_35.wav,<>
312,rec_26_audio_8.wav,<>
313,rec_26_audio_15.wav,<>
314,rec_26_audio_32.wav,<>
315,rec_26_audio_19.wav,<>
316,rec_26_audio_23.wav,<>
317,rec_26_audio_4.wav,<>
318,rec_26_audio_30.wav,<>
319,rec_26_audio_34.wav,<>
320,rec_26_audio_41.wav,<>
321,rec_26_audio_40.wav,<>
322,rec_26_audio_44.wav,<>
323,rec_26_audio_25.wav,<>
324,rec_26_audio_29.wav,<>
325,rec_26_audio_52.wav,<>
326,rec_26_audio_21.wav,<>
327,rec_26_audio_28.wav,<>
328,rec_26_audio_11.wav,<>
329,rec_26_audio_42.wav,<>
330,rec_26_audio_50.wav,<>
331,rec_26_audio_39.wav,<>
332,rec_26_audio_13.wav,<>
333,rec_26_audio_26.wav,<>
334,rec_26_audio_22.wav,<>
335,rec_26_audio_24.wav,<>
336,rec_26_audio_18.wav,<>
337,rec_26_audio_27.wav,<>
338,rec_26_audio_16.wav,<>
339,rec_26_audio_1.wav,<>
340,rec_26_audio_43.wav,<>
341,rec_26_audio_17.wav,<>
342,rec_26_audio_12.wav,<>
343,rec_26_audio_48.wav,<>
344,rec_26_audio_45.wav,<>
345,rec_26_audio_49.wav,<>
346,rec_26_audio_5.wav,<>
347,rec_26_audio_54.wav,<>
348,rec_26_audio_7.wav,<>
349,rec_26_audio_33.wav,<>
350,rec_26_audio_20.wav,<>
351,rec_26_audio_6.wav,<>
352,rec_26_audio_2.wav,<>
353,rec_26_audio_51.wav,<>
354,rec_26_audio_10.wav,<>
355,rec_26_audio_9.wav,<>
356,rec_26_audio_46.wav,<>
357,rec_26_audio_53.wav,<>
358,rec_27_audio_12.wav,<>
359,rec_27_audio_27.wav,<>
360,rec_27_audio_15.wav,<>
361,rec_27_audio_6.wav,<>
362,rec_27_audio_26.wav,<>
363,rec_27_audio_19.wav,<>
364,rec_27_audio_17.wav,<>
365,rec_27_audio_18.wav,<>
366,rec_27_audio_1.wav,<>
367,rec_27_audio_8.wav,<>
368,rec_27_audio_3.wav,<>
369,rec_27_audio_4.wav,<>
370,rec_27_audio_25.wav,<>
371,rec_27_audio_2.wav,<>
372,rec_27_audio_10.wav,<>
373,rec_27_audio_21.wav,<>
374,rec_27_audio_14.wav,<>
375,rec_27_audio_13.wav,<>
376,rec_27_audio_5.wav,<>
377,rec_27_audio_9.wav,<>
378,rec_27_audio_16.wav,<>
379,rec_27_audio_0.wav,<>
380,rec_27_audio_22.wav,<>
381,rec_27_audio_20.wav,<>
382,rec_27_audio_24.wav,<>
383,rec_27_audio_11.wav,<>
384,rec_27_audio_23.wav,<>
385,rec_27_audio_28.wav,<>
386,rec_27_audio_7.wav,<>
387,rec_28_audio_27.wav,<>
388,rec_28_audio_6.wav,<>
389,rec_28_audio_13.wav,<>
390,rec_28_audio_0.wav,<>
391,rec_28_audio_5.wav,<>
392,rec_28_audio_19.wav,<>
393,rec_28_big_audio_0.wav,<>
394,rec_28_small_audio_0.wav,<>
395,rec_28_audio_24.wav,<>
396,rec_28_audio_23.wav,<>
397,rec_28_audio_32.wav,<>
398,rec_28_audio_22.wav,<>
399,rec_28_audio_26.wav,<>
400,rec_28_audio_28.wav,<>
401,rec_28_audio_17.wav,<>
402,rec_28_audio_20.wav,<>
403,rec_28_audio_1.wav,<>
404,rec_28_audio_10.wav,<>
405,rec_28_audio_7.wav,<>
406,rec_28_audio_2.wav,<>
407,rec_28_audio_14.wav,<>
408,rec_28_audio_18.wav,<>
409,rec_28_audio_25.wav,<>
410,rec_28_audio_12.wav,<>
411,rec_28_audio_9.wav,<>
412,rec_28_audio_16.wav,<>
413,rec_28_audio_4.wav,<>
414,rec_28_audio_3.wav,<>
415,rec_28_audio_8.wav,<>
416,rec_28_audio_30.wav,<>
417,rec_28_audio_11.wav,<>
418,rec_28_audio_15.wav,<>
419,rec_28_audio_31.wav,<>
420,rec_28_audio_21.wav,<>
421,rec_28_audio_29.wav,<>
422,rec_28_small_audio_1.wav,<>
423,rec_29_audio_67.wav,<>
424,rec_29_audio_34.wav,<>
425,rec_29_audio_1.wav,<>
426,rec_29_audio_9.wav,<>
427,rec_29_audio_14.wav,<>
428,rec_29_audio_38.wav,<>
429,rec_29_audio_57.wav,<>
430,rec_29_audio_31.wav,<>
431,rec_29_audio_73.wav,<>
432,rec_29_audio_59.wav,<>
433,rec_29_audio_45.wav,<>
434,rec_29_audio_58.wav,<>
435,rec_29_audio_70.wav,<>
436,rec_29_audio_4.wav,<>
437,rec_29_audio_55.wav,<>
438,rec_29_audio_71.wav,<>
439,rec_29_audio_23.wav,<>
440,rec_29_audio_63.wav,<>
441,rec_29_audio_64.wav,<>
442,rec_29_audio_33.wav,<>
443,rec_29_audio_24.wav,<>
444,rec_29_audio_40.wav,<>
445,rec_29_audio_25.wav,<>
446,rec_29_audio_50.wav,<>
447,rec_29_audio_27.wav,<>
448,rec_29_audio_69.wav,<>
449,rec_29_audio_32.wav,<>
450,rec_29_audio_49.wav,<>
451,rec_29_audio_52.wav,<>
452,rec_29_audio_53.wav,<>
453,rec_29_audio_11.wav,<>
454,rec_29_audio_10.wav,<>
455,rec_29_audio_39.wav,<>
456,rec_29_audio_18.wav,<>
457,rec_29_audio_36.wav,<>
458,rec_29_audio_22.wav,<>
459,rec_29_audio_62.wav,<>
460,rec_29_audio_48.wav,<>
461,rec_29_audio_5.wav,<>
462,rec_29_small_audio_0.wav,<>
463,rec_29_audio_72.wav,<>
464,rec_29_audio_68.wav,<>
465,rec_29_audio_37.wav,<>
466,rec_29_audio_3.wav,<>
467,rec_29_audio_12.wav,<>
468,rec_29_audio_13.wav,<>
469,rec_29_audio_28.wav,<>
470,rec_29_audio_66.wav,<>
471,rec_29_audio_2.wav,<>
472,rec_29_audio_46.wav,<>
473,rec_29_audio_65.wav,<>
474,rec_29_audio_26.wav,<>
475,rec_29_audio_51.wav,<>
476,rec_29_audio_8.wav,<>
477,rec_29_audio_21.wav,<>
478,rec_29_audio_61.wav,<>
479,rec_29_audio_0.wav,<>
480,rec_29_audio_35.wav,<>
481,rec_29_audio_16.wav,<>
482,rec_29_audio_56.wav,<>
483,rec_29_audio_41.wav,<>
484,rec_29_big_audio_0.wav,<>
485,rec_29_audio_19.wav,<>
486,rec_29_audio_43.wav,<>
487,rec_29_audio_7.wav,<>
488,rec_29_audio_42.wav,<>
489,rec_29_audio_20.wav,<>
490,rec_29_audio_54.wav,<>
491,rec_29_audio_17.wav,<>
492,rec_29_audio_44.wav,<>
493,rec_29_audio_30.wav,<>
494,rec_29_audio_60.wav,<>
495,rec_29_audio_6.wav,<>
496,rec_29_audio_15.wav,<>
497,rec_29_audio_29.wav,<>
498,rec_29_audio_47.wav,<>
499,rec_30_audio_18.wav,<>
500,rec_30_audio_6.wav,<>
501,rec_30_audio_35.wav,<>
502,rec_30_audio_8.wav,<>
503,rec_30_audio_20.wav,<>
504,rec_30_audio_12.wav,<>
505,rec_30_audio_19.wav,<>
506,rec_30_audio_7.wav,<>
507,rec_30_audio_13.wav,<>
508,rec_30_audio_0.wav,<>
509,rec_30_audio_33.wav,<>
510,rec_30_audio_10.wav,<>
511,rec_30_audio_5.wav,<>
512,rec_30_audio_30.wav,<>
513,rec_30_audio_3.wav,<>
514,rec_30_audio_34.wav,<>
515,rec_30_audio_14.wav,<>
516,rec_30_audio_21.wav,<>
517,rec_30_audio_31.wav,<>
518,rec_30_audio_17.wav,<>
519,rec_30_audio_9.wav,<>
520,rec_30_audio_23.wav,<>
521,rec_30_audio_11.wav,<>
522,rec_30_audio_15.wav,<>
523,rec_30_audio_25.wav,<>
524,rec_30_audio_4.wav,<>
525,rec_30_audio_1.wav,<>
526,rec_30_audio_27.wav,<>
527,rec_30_audio_29.wav,<>
528,rec_30_audio_32.wav,<>
529,rec_30_audio_22.wav,<>
530,rec_30_audio_16.wav,<>
531,rec_30_audio_28.wav,<>
532,rec_30_audio_24.wav,<>
533,rec_30_audio_37.wav,<>
534,rec_30_audio_2.wav,<>
535,rec_30_audio_26.wav,<>
536,rec_30_audio_36.wav,<>
537,rec_30_audio_39.wav,<>
538,rec_30_audio_41.wav,<>
539,rec_30_audio_42.wav,<>
540,rec_30_audio_38.wav,<>
541,rec_30_small_audio_0.wav,<>
542,rec_30_audio_43.wav,<>
543,rec_30_audio_44.wav,<>
544,rec_30_audio_46.wav,<>
545,rec_30_audio_40.wav,<>
546,rec_30_audio_45.wav,<>
547,rec_31_audio_2.wav,<>
548,rec_31_small_audio_1.wav,<>
549,rec_31_audio_23.wav,<>
550,rec_31_audio_17.wav,<>
551,rec_31_audio_11.wav,<>
552,rec_31_audio_8.wav,<>
553,rec_31_audio_3.wav,<>
554,rec_31_audio_1.wav,<>
555,rec_31_audio_22.wav,<>
556,rec_31_audio_12.wav,<>
557,rec_31_audio_5.wav,<>
558,rec_31_audio_18.wav,<>
559,rec_31_audio_7.wav,<>
560,rec_31_audio_20.wav,<>
561,rec_31_big_audio_0.wav,<>
562,rec_31_big_audio_2.wav,<>
563,rec_31_audio_13.wav,<>
564,rec_31_audio_10.wav,<>
565,rec_31_big_audio_4.wav,<>
566,rec_31_audio_0.wav,<>
567,rec_31_audio_19.wav,<>
568,rec_31_small_audio_0.wav,<>
569,rec_31_audio_21.wav,<>
570,rec_31_audio_9.wav,<>
571,rec_31_small_audio_2.wav,<>
572,rec_31_small_audio_3.wav,<>
573,rec_31_audio_15.wav,<>
574,rec_31_audio_14.wav,<>
575,rec_31_audio_6.wav,<>
576,rec_31_audio_16.wav,<>
577,rec_31_audio_4.wav,<>
578,rec_31_audio_24.wav,<>
579,rec_31_small_audio_4.wav,<>
580,rec_32_audio_26.wav,<>
581,rec_32_audio_10.wav,<>
582,rec_32_audio_31.wav,<>
583,rec_32_audio_22.wav,<>
584,rec_32_audio_14.wav,<>
585,rec_32_audio_41.wav,<>
586,rec_32_audio_34.wav,<>
587,rec_32_audio_4.wav,<>
588,rec_32_audio_28.wav,<>
589,rec_32_audio_25.wav,<>
590,rec_32_audio_15.wav,<>
591,rec_32_audio_35.wav,<>
592,rec_32_audio_13.wav,<>
593,rec_32_audio_12.wav,<>
594,rec_32_audio_21.wav,<>
595,rec_32_audio_6.wav,<>
596,rec_32_audio_42.wav,<>
597,rec_32_audio_20.wav,<>
598,rec_32_audio_16.wav,<>
599,rec_32_audio_8.wav,<>
600,rec_32_audio_47.wav,<>
601,rec_32_audio_3.wav,<>
602,rec_32_audio_48.wav,<>
603,rec_32_audio_11.wav,<>
604,rec_32_audio_2.wav,<>
605,rec_32_audio_5.wav,<>
606,rec_32_audio_18.wav,<>
607,rec_32_audio_54.wav,<>
608,rec_32_audio_46.wav,<>
609,rec_32_audio_38.wav,<>
610,rec_32_audio_53.wav,<>
611,rec_32_audio_23.wav,<>
612,rec_32_audio_33.wav,<>
613,rec_32_audio_27.wav,<>
614,rec_32_audio_7.wav,<>
615,rec_32_audio_43.wav,<>
616,rec_32_audio_9.wav,<>
617,rec_32_audio_40.wav,<>
618,rec_32_audio_39.wav,<>
619,rec_32_audio_30.wav,<>
620,rec_32_audio_50.wav,<>
621,rec_32_audio_45.wav,<>
622,rec_32_audio_1.wav,<>
623,rec_32_audio_52.wav,<>
624,rec_32_audio_32.wav,<>
625,rec_32_audio_24.wav,<>
626,rec_32_audio_37.wav,<>
627,rec_32_audio_56.wav,<>
628,rec_32_audio_55.wav,<>
629,rec_32_audio_0.wav,<>
630,rec_32_audio_49.wav,<>
631,rec_32_audio_19.wav,<>
632,rec_32_audio_51.wav,<>
633,rec_32_audio_29.wav,<>
634,rec_32_audio_36.wav,<>
635,rec_32_audio_44.wav,<>
636,rec_32_audio_17.wav,<>
637,rec_33_audio_3.wav,<>
638,rec_33_audio_4.wav,<>
639,rec_33_audio_1.wav,<>
640,rec_33_audio_0.wav,<>
641,rec_33_audio_2.wav,<>
642,rec_33_audio_21.wav,<>
643,rec_33_audio_45.wav,<>
644,rec_33_audio_14.wav,<>
645,rec_33_audio_33.wav,<>
646,rec_33_audio_37.wav,<>
647,rec_33_audio_11.wav,<>
648,rec_33_audio_20.wav,<>
649,rec_33_audio_39.wav,<>
650,rec_33_audio_28.wav,<>
651,rec_33_audio_30.wav,<>
652,rec_33_audio_10.wav,<>
653,rec_33_audio_25.wav,<>
654,rec_33_audio_9.wav,<>
655,rec_33_audio_15.wav,<>
656,rec_33_audio_29.wav,<>
657,rec_33_audio_24.wav,<>
658,rec_33_audio_49.wav,<>
659,rec_33_audio_40.wav,<>
660,rec_33_audio_34.wav,<>
661,rec_33_audio_5.wav,<>
662,rec_33_audio_38.wav,<>
663,rec_33_audio_8.wav,<>
664,rec_33_audio_22.wav,<>
665,rec_33_audio_26.wav,<>
666,rec_33_audio_43.wav,<>
667,rec_33_audio_42.wav,<>
668,rec_33_audio_31.wav,<>
669,rec_33_audio_41.wav,<>
670,rec_33_audio_48.wav,<>
671,rec_33_audio_51.wav,<>
672,rec_33_audio_36.wav,<>
673,rec_33_audio_47.wav,<>
674,rec_33_audio_7.wav,<>
675,rec_33_audio_23.wav,<>
676,rec_33_audio_17.wav,<>
677,rec_33_audio_16.wav,<>
678,rec_33_audio_19.wav,<>
679,rec_33_audio_6.wav,<>
680,rec_33_audio_12.wav,<>
681,rec_33_audio_27.wav,<>
682,rec_33_audio_18.wav,<>
683,rec_33_audio_50.wav,<>
684,rec_33_audio_32.wav,<>
685,rec_33_audio_52.wav,<>
686,rec_33_audio_35.wav,<>
687,rec_33_audio_46.wav,<>
688,rec_33_audio_44.wav,<>
689,rec_33_audio_13.wav,<>
690,rec_34_audio_34.wav,<>
691,rec_34_audio_18.wav,<>
